tx_time,rx_time,tx_time_ns,rx_time_ns,latency_us,latency_ms,tx_port,rx_port,rx_seq,data_hex
2026-09-15T21:27:25.200663+08:00,2026-09-15T21:27:25.230598+08:00,1789478845200663000,1789478845230598000,29935.000,29.935000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,450,113610DA202DF839F3B8DB85712F533433A7187822880A5E580CFEABD777
2026-09-15T21:27:25.742890+08:00,2026-09-15T21:27:25.761898+08:00,1789478845742890000,1789478845761898000,19008.000,19.008000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,451,11374871EC140D7561F34541666493073C31C53CA79F29F0112395EF7EE5
2026-09-15T21:27:26.285090+08:00,2026-09-15T21:27:26.315653+08:00,1789478846285090000,1789478846315653000,30563.000,30.563000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,452,1138349A33F61282265067C92491A439C4773E210F1A3DF4ECED839F4E73
2026-09-15T21:27:26.827231+08:00,2026-09-15T21:27:26.846843+08:00,1789478846827231000,1789478846846843000,19612.000,19.612000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,453,1139DDAD1CC0CB1DE3B610FF3EFDF8D101BF6C9B2829B7CC82A115D31DC7
2026-09-15T21:27:27.369429+08:00,2026-09-15T21:27:27.399659+08:00,1789478847369429000,1789478847399659000,30230.000,30.230000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,454,113A007D702E3B114BD79B2D7F71985F4D5397828F35F5DFA8B2D3FF2D7E
2026-09-15T21:27:27.911510+08:00,2026-09-15T21:27:27.930999+08:00,1789478847911510000,1789478847930999000,19489.000,19.489000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,455,113BA45150677781110D059223607AC19FDE041A6A8A1CD767AB977C5D4A
2026-09-15T21:27:28.453606+08:00,2026-09-15T21:27:28.483894+08:00,1789478848453606000,1789478848483894000,30288.000,30.288000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,456,113C6BB3A76842E79E03C1A3C6C795A9BB9542D2DAB5AAA9AFD95FC521D9
2026-09-15T21:27:28.995768+08:00,2026-09-15T21:27:29.015115+08:00,1789478848995768000,1789478849015115000,19347.000,19.347000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,457,113DAAEA5F2858DF8919470D1FD4B4DC2A1642CD2CACC957C8ADE483327A
2026-09-15T21:27:29.537768+08:00,2026-09-15T21:27:29.567955+08:00,1789478849537768000,1789478849567955000,30187.000,30.187000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,458,113E3946557787A2C586717B6B480C3AEA122A23D3B164778EDEE9490380
2026-09-15T21:27:30.080046+08:00,2026-09-15T21:27:30.099147+08:00,1789478850080046000,1789478850099147000,19101.000,19.101000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,459,113F09200BA481529A3C841BA89B8E80E4ACE8E618F6F9715A50531EF863
2026-09-15T21:27:30.622301+08:00,2026-09-15T21:27:30.652987+08:00,1789478850622301000,1789478850652987000,30686.000,30.686000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,460,1140799F21E472F9538E0FE088E2FBCE209E87E58DFF338AC1B6FBBD57AA
2026-09-15T21:27:31.164366+08:00,2026-09-15T21:27:31.184163+08:00,1789478851164366000,1789478851184163000,19797.000,19.797000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,461,1141673A83735251BB9275862272BBE8B920433245C934A3FEF7459DFC8B
2026-09-15T21:27:31.706573+08:00,2026-09-15T21:27:31.737032+08:00,1789478851706573000,1789478851737032000,30459.000,30.459000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,462,114208006179F94447464A5868436C3E90875D63C3ADB4BF2E526EB1CE4D
2026-09-15T21:27:32.248705+08:00,2026-09-15T21:27:32.268220+08:00,1789478852248705000,1789478852268220000,19515.000,19.515000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,463,11437698E2ADF631117360B35B143BACC2ADAE99B404CD483F43A7EEF373
2026-09-15T21:27:32.790913+08:00,2026-09-15T21:27:32.821164+08:00,1789478852790913000,1789478852821164000,30251.000,30.251000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,464,11440C0896B91EF28B549E48FF52F400D915FC435F899310A822E490C598
2026-09-15T21:27:33.332966+08:00,2026-09-15T21:27:33.352324+08:00,1789478853332966000,1789478853352324000,19358.000,19.358000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,465,11457237AE62E69FEEF496230EB7D93EC3CC0DA2D6816518D78F731A811A
2026-09-15T21:27:33.874986+08:00,2026-09-15T21:27:33.905195+08:00,1789478853874986000,1789478853905195000,30209.000,30.209000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,466,11467932EC656F107558D46E6DB435A484107E0AF49B04116D904E20C377
2026-09-15T21:27:34.417272+08:00,2026-09-15T21:27:34.436380+08:00,1789478854417272000,1789478854436380000,19108.000,19.108000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,467,1147A6305A2264264D63F5F4618EAE6EACB253ED059665A52B752FC6B479
2026-09-15T21:27:34.959424+08:00,2026-09-15T21:27:34.989237+08:00,1789478854959424000,1789478854989237000,29813.000,29.813000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,468,11488F55BBF985C949737D6580485C58893A4C9643A64874A8806706FF13
2026-09-15T21:27:35.501717+08:00,2026-09-15T21:27:35.520177+08:00,1789478855501717000,1789478855520177000,18460.000,18.460000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,469,1149E839C47601AF57CD675E67459DE71CCDFDB7079587DFCA486DB48708
2026-09-15T21:27:36.043812+08:00,2026-09-15T21:27:36.074310+08:00,1789478856043812000,1789478856074310000,30498.000,30.498000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,470,114A5A26092D86E1B5BE7B252EABA466CBD09AA3BAAA2E86F1D73640D84F
2026-09-15T21:27:36.585931+08:00,2026-09-15T21:27:36.605498+08:00,1789478856585931000,1789478856605498000,19567.000,19.567000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,471,114B1822B76518FCE17B61369E88D5AFD94B94598E4C4E91F297493F5F38
2026-09-15T21:27:37.128010+08:00,2026-09-15T21:27:37.158418+08:00,1789478857128010000,1789478857158418000,30408.000,30.408000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,472,114C31B20675A33853CE78801FB5D1B1980EE746F0658FB0C8F190AA5B4C
2026-09-15T21:27:37.670092+08:00,2026-09-15T21:27:37.689619+08:00,1789478857670092000,1789478857689619000,19527.000,19.527000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,473,114DA55A6BF0502CEB71656E717C52AB5A932FC9BA8689E20BB0EEE291F7
2026-09-15T21:27:38.212236+08:00,2026-09-15T21:27:38.242507+08:00,1789478858212236000,1789478858242507000,30271.000,30.271000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,474,114E38E58E819A4E2A376CA621FBB63B2AA87E752BCDD1F71E299479C1E6
2026-09-15T21:27:38.754421+08:00,2026-09-15T21:27:38.773611+08:00,1789478858754421000,1789478858773611000,19190.000,19.190000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,475,114F086800961E3A23EE8093B7445B193ECAEE189688D4D5291B11B2DA2F
2026-09-15T21:27:39.296548+08:00,2026-09-15T21:27:39.326644+08:00,1789478859296548000,1789478859326644000,30096.000,30.096000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,476,1150DE06AABE35B92E061BA2B14BB0A22851F77DDA98667BCC552DC3EE35
2026-09-15T21:27:39.838680+08:00,2026-09-15T21:27:39.857789+08:00,1789478859838680000,1789478859857789000,19109.000,19.109000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,477,1151467206D1417E60EFCD4E337E0615D15080F2979517C98F1B75DFE547
2026-09-15T21:27:40.380616+08:00,2026-09-15T21:27:40.410707+08:00,1789478860380616000,1789478860410707000,30091.000,30.091000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,478,1152603710D3C9B0BC4594DB7933289E2638B68A1BB44AFC194793F5F30D
2026-09-15T21:27:40.922947+08:00,2026-09-15T21:27:40.941996+08:00,1789478860922947000,1789478860941996000,19049.000,19.049000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,479,115372B9F897452B27ACF0E312C4B0158E409F21206A06F927316537C9A1
2026-09-15T21:27:41.464918+08:00,2026-09-15T21:27:41.495819+08:00,1789478861464918000,1789478861495819000,30901.000,30.901000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,480,115444FA9E24B8841F7BB494CD7A158421866B2336CF8850394ECB5B8C7E
2026-09-15T21:27:42.007276+08:00,2026-09-15T21:27:42.026914+08:00,1789478862007276000,1789478862026914000,19638.000,19.638000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,481,11552A1BBDDA00CF2A199CB5702C856C98F38F0A00C39FFD0B993DA2881A
2026-09-15T21:27:42.549474+08:00,2026-09-15T21:27:42.579699+08:00,1789478862549474000,1789478862579699000,30225.000,30.225000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,482,1156DEA7E352EF210E29A16C2DA477C604E191AB20D1B6EEC8B3239CA354
2026-09-15T21:27:43.091688+08:00,2026-09-15T21:27:43.111013+08:00,1789478863091688000,1789478863111013000,19325.000,19.325000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,483,11571590260818D6C3660EC1D3C7FECA3F7EA22FF2D4AF48FFCAE2A7918E
2026-09-15T21:27:43.634015+08:00,2026-09-15T21:27:43.663849+08:00,1789478863634015000,1789478863663849000,29834.000,29.834000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,484,1158CFF796B969912B4E50DFC673DD7125EDEFE1FA5D7467533CB63BCB97
2026-09-15T21:27:44.175998+08:00,2026-09-15T21:27:44.195067+08:00,1789478864175998000,1789478864195067000,19069.000,19.069000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,485,11596BAE738B7B077D808F1EAE255EBA822FB6AC1CD14DA8F4FA45E63F51
2026-09-15T21:27:44.718152+08:00,2026-09-15T21:27:44.748812+08:00,1789478864718152000,1789478864748812000,30660.000,30.660000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,486,115A817D1DF1AA7A85E4FFC3F061E1AEC8C51A608F53F1E7D0ACEE17C60D
2026-09-15T21:27:45.260403+08:00,2026-09-15T21:27:45.279986+08:00,1789478865260403000,1789478865279986000,19583.000,19.583000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,487,115B6D25CD4AE5058C8EF683E0D034238714B5BA91675CC98797E49D58B6
2026-09-15T21:27:45.802520+08:00,2026-09-15T21:27:45.832842+08:00,1789478865802520000,1789478865832842000,30322.000,30.322000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,488,115CAC27074E449B1661BBCBB127A7429B86F120D95165B92141FDEC00B4
2026-09-15T21:27:46.344750+08:00,2026-09-15T21:27:46.364069+08:00,1789478866344750000,1789478866364069000,19319.000,19.319000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,489,115DE843CD275ECF507423C132CDDCC92474152ECF400EB27FD049238F8C
2026-09-15T21:27:46.886830+08:00,2026-09-15T21:27:46.916890+08:00,1789478866886830000,1789478866916890000,30060.000,30.060000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,490,115ED4C1926056534637DC083939610E39C51FF47D2D98C0943463D01148
2026-09-15T21:27:47.429083+08:00,2026-09-15T21:27:47.448093+08:00,1789478867429083000,1789478867448093000,19010.000,19.010000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,491,115FB771F480B941D7548545DD1EFEC95A5456FB42825C46530A886F029C
2026-09-15T21:27:47.971224+08:00,2026-09-15T21:27:48.001924+08:00,1789478867971224000,1789478868001924000,30700.000,30.700000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,492,1160C8722773081A675484636548CD90A8149C0A4A7D5AFF663D6BB63FC3
2026-09-15T21:27:48.513441+08:00,2026-09-15T21:27:48.533136+08:00,1789478868513441000,1789478868533136000,19695.000,19.695000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,493,11613EB430AE16915808959701420D1FD5F386ACBF518FC4A26BC592BD2C
2026-09-15T21:27:49.055659+08:00,2026-09-15T21:27:49.085801+08:00,1789478869055659000,1789478869085801000,30142.000,30.142000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,494,1162253DD910110637A323243CBEB55FDA812D6EBE0F09123C0CAEEFFAD8
2026-09-15T21:27:49.597743+08:00,2026-09-15T21:27:49.617239+08:00,1789478869597743000,1789478869617239000,19496.000,19.496000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,495,1163F02D5E8860D2B8A959DE2FB3C9246D4FC0EB0A49BA48B953AD39357F
2026-09-15T21:27:50.139986+08:00,2026-09-15T21:27:50.170047+08:00,1789478870139986000,1789478870170047000,30061.000,30.061000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,496,1164D182E97A32476289F66E75456EB32F17DF8881710FB2A8D18EA45E77
2026-09-15T21:27:50.682189+08:00,2026-09-15T21:27:50.701249+08:00,1789478870682189000,1789478870701249000,19060.000,19.060000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,497,1165C99AC2E1D075080BE259E067BE08A89EA9FD51053E4811DEF82CCD53
2026-09-15T21:27:51.224398+08:00,2026-09-15T21:27:51.254182+08:00,1789478871224398000,1789478871254182000,29784.000,29.784000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,498,1166807A4532B8ACFD6983C1EF415BDAF25A9099E86B6135AAB6BC5DB44C
2026-09-15T21:27:51.766561+08:00,2026-09-15T21:27:51.785443+08:00,1789478871766561000,1789478871785443000,18882.000,18.882000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,499,1167D5D2910569C3053ECFE7FC51C35D35D5F243AE9A4518CE63EDD25562
2026-09-15T21:27:52.308751+08:00,2026-09-15T21:27:52.339253+08:00,1789478872308751000,1789478872339253000,30502.000,30.502000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,500,116833BE0474FD1C0B211F76375167C4D8CF6741737F000B2C5FB37DF240
2026-09-15T21:27:52.850944+08:00,2026-09-15T21:27:52.870591+08:00,1789478872850944000,1789478872870591000,19647.000,19.647000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,501,1169A74D68407A64970EC88054DD7C8C7225D9BBA81C476641F8DEAB86E1
2026-09-15T21:27:53.393154+08:00,2026-09-15T21:27:53.423330+08:00,1789478873393154000,1789478873423330000,30176.000,30.176000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,502,116AB4C1EBB8E71DFC8A694605D28E79847257FC4F707C4285713BC436F6
2026-09-15T21:27:53.935240+08:00,2026-09-15T21:27:53.954586+08:00,1789478873935240000,1789478873954586000,19346.000,19.346000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,503,116BE39AD2581FDB528403BA2877D85DE779A77CB31988BF66EBA8D48704
2026-09-15T21:27:54.477404+08:00,2026-09-15T21:27:54.507388+08:00,1789478874477404000,1789478874507388000,29984.000,29.984000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,504,116C1B52EC32675029FCCCC4BF5D559D053F9FA0D5B96C04F808E7CC4F4F
2026-09-15T21:27:55.019602+08:00,2026-09-15T21:27:55.038796+08:00,1789478875019602000,1789478875038796000,19194.000,19.194000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,505,116DB5E6C60EC008F864C246A2049373CAF9333EAB199708674A34866B78
2026-09-15T21:27:55.561800+08:00,2026-09-15T21:27:55.592341+08:00,1789478875561800000,1789478875592341000,30541.000,30.541000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,506,116E4C1BA152FBF359C700DFF5444CF356AA4DE10A11F714323F978C34E6
2026-09-15T21:27:56.104039+08:00,2026-09-15T21:27:56.123624+08:00,1789478876104039000,1789478876123624000,19585.000,19.585000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,507,116F577C26A190A5F5ADD3705967B5CE79895ED05D24D005185DF897B1E7
2026-09-15T21:27:56.646170+08:00,2026-09-15T21:27:56.676379+08:00,1789478876646170000,1789478876676379000,30209.000,30.209000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,508,11707724D5442D5D3FBB8A61E31893D7DE26B6CE1DED4F54CFACF6D88B95
2026-09-15T21:27:57.188345+08:00,2026-09-15T21:27:57.207597+08:00,1789478877188345000,1789478877207597000,19252.000,19.252000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,509,11718F40414B0FC9E21C0EA2CFFE1248034B95A0FF3CDCD6782777F8C378
2026-09-15T21:27:57.730482+08:00,2026-09-15T21:27:57.760350+08:00,1789478877730482000,1789478877760350000,29868.000,29.868000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,510,11729651FC711286FAA13772F32653C3EEA20051ECFE3042D5E1FDDE24EF
2026-09-15T21:27:58.272730+08:00,2026-09-15T21:27:58.291597+08:00,1789478878272730000,1789478878291597000,18867.000,18.867000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,511,11732E3352C2896803A9DBE2F323C8189F195336B3DF2C7536E9BD35774D
2026-09-15T21:27:58.814927+08:00,2026-09-15T21:27:58.845412+08:00,1789478878814927000,1789478878845412000,30485.000,30.485000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,512,1174F3DFB7FCCC7D93C0A51638F541CB450798B27EAF667637EC6FAB7BC4
2026-09-15T21:27:59.357213+08:00,2026-09-15T21:27:59.376352+08:00,1789478879357213000,1789478879376352000,19139.000,19.139000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,513,117592F2FFB894D1C908AA4FA0ABC452320C9CB9088681392A9EE4F89103
2026-09-15T21:27:59.899326+08:00,2026-09-15T21:27:59.929510+08:00,1789478879899326000,1789478879929510000,30184.000,30.184000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,514,11769FEB514609F08359BAAAF4C91F208FBBBC158AA8442553D85BA439A0
2026-09-15T21:28:00.441451+08:00,2026-09-15T21:28:00.460770+08:00,1789478880441451000,1789478880460770000,19319.000,19.319000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,515,11772536DB5B962E512979A81C6A3D65CEF9826978286756D88092863F35
2026-09-15T21:28:00.983652+08:00,2026-09-15T21:28:01.013601+08:00,1789478880983652000,1789478881013601000,29949.000,29.949000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,516,1178FCEB446B82A82B2B2B6B12243A91E121F3F7EF4E2EA1752A9D0DB34B
2026-09-15T21:28:01.525765+08:00,2026-09-15T21:28:01.544978+08:00,1789478881525765000,1789478881544978000,19213.000,19.213000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,517,1179DC55E4D53D07E3B851C599AD369B2EEEA423EBB8B65BF18178419CF9
2026-09-15T21:28:02.067904+08:00,2026-09-15T21:28:02.097650+08:00,1789478882067904000,1789478882097650000,29746.000,29.746000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,518,117A3433B4C37C0959F0F7F0AD40EC053F1790B53A410FD752655C866A4B
2026-09-15T21:28:02.610093+08:00,2026-09-15T21:28:02.628968+08:00,1789478882610093000,1789478882628968000,18875.000,18.875000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,519,117BB9C005CD05C0739EC91BB8BE019D3BB9AAE133A310B2D1D3D4252D62
2026-09-15T21:28:03.152376+08:00,2026-09-15T21:28:03.182723+08:00,1789478883152376000,1789478883182723000,30347.000,30.347000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,520,117CBF72F2624A96CADEE9AB87961B021677330624DCE3D08D878D89895D
2026-09-15T21:28:03.694524+08:00,2026-09-15T21:28:03.714047+08:00,1789478883694524000,1789478883714047000,19523.000,19.523000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,521,117D4A8396E5B617237F823C0164B7EC8A61CB378E5365230261F04B67FC
2026-09-15T21:28:04.236665+08:00,2026-09-15T21:28:04.266679+08:00,1789478884236665000,1789478884266679000,30014.000,30.014000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,522,117EE133FB98C96CA2271A6B935AB92AC397477C11B82F3136896FEE6A00
2026-09-15T21:28:04.778942+08:00,2026-09-15T21:28:04.798178+08:00,1789478884778942000,1789478884798178000,19236.000,19.236000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,523,117F27C9D73AE4A7BF3AA9556C60C169DBAB47D727AE7252B754A1682753
2026-09-15T21:28:05.321056+08:00,2026-09-15T21:28:05.352224+08:00,1789478885321056000,1789478885352224000,31168.000,31.168000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,524,11802A5CF771E2C2F6796CDD6CFC42B90AC88507922A84BB46E30E6712EB
2026-09-15T21:28:05.863205+08:00,2026-09-15T21:28:05.882831+08:00,1789478885863205000,1789478885882831000,19626.000,19.626000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,525,1181785579E86D673F6C78AFDBF253CE9B96ED0D95973D3D528FC94F386C
2026-09-15T21:28:06.405391+08:00,2026-09-15T21:28:06.435880+08:00,1789478886405391000,1789478886435880000,30489.000,30.489000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,526,1182F5B2BB360C6F437F1007DCA94108A0DB6F71E4C001CB2505C103B091
2026-09-15T21:28:06.947536+08:00,2026-09-15T21:28:06.967026+08:00,1789478886947536000,1789478886967026000,19490.000,19.490000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,527,11836D0A1583FE2B49EDB52F9E52EB3263DF96445A6C9ABFDE32D66BD14A
2026-09-15T21:28:07.489704+08:00,2026-09-15T21:28:07.519870+08:00,1789478887489704000,1789478887519870000,30166.000,30.166000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,528,1184E95347EAC864F45E01CB56C8CC0CA197D6E36FC8CDDB24DFABAF22A4
2026-09-15T21:28:08.031903+08:00,2026-09-15T21:28:08.051303+08:00,1789478888031903000,1789478888051303000,19400.000,19.400000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,529,1185C464B29E8E22AD5132D6EE37D68A787FA87F6687AA0F961B4046146B
2026-09-15T21:28:08.573954+08:00,2026-09-15T21:28:08.603977+08:00,1789478888573954000,1789478888603977000,30023.000,30.023000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,530,11867B3A48CE232EE039866A7B7D03D81A44555E47C9A1FF035B3EB1718F
2026-09-15T21:28:09.116197+08:00,2026-09-15T21:28:09.135218+08:00,1789478889116197000,1789478889135218000,19021.000,19.021000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,531,118746FC4348E057E8684B427253AB22492894E192BE57425C600F059049
2026-09-15T21:28:09.658378+08:00,2026-09-15T21:28:09.689037+08:00,1789478889658378000,1789478889689037000,30659.000,30.659000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,532,118869BE97DE3775C9AEB4FE992A95178123D443AE083B696CDDB32B4FFB
2026-09-15T21:28:10.200515+08:00,2026-09-15T21:28:10.220274+08:00,1789478890200515000,1789478890220274000,19759.000,19.759000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,533,11894A08278A0630A1BE6C2ABDD4CE28F4CB582625E3D9C543D752E9C0D9
2026-09-15T21:28:10.742698+08:00,2026-09-15T21:28:10.773139+08:00,1789478890742698000,1789478890773139000,30441.000,30.441000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,534,118A4113B852AA80DE56EAFF27E93B9338F406CC9005ECE675CA939EA04B
2026-09-15T21:28:11.284811+08:00,2026-09-15T21:28:11.304321+08:00,1789478891284811000,1789478891304321000,19510.000,19.510000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,535,118B30D8A8EAD9F22E1C88E6CEE5EE22C115FE27524434E3068EA9CF8A0F
2026-09-15T21:28:11.826964+08:00,2026-09-15T21:28:11.857210+08:00,1789478891826964000,1789478891857210000,30246.000,30.246000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,536,118CD8C85C1D2EAF3A4853BF4B133BB10E6FEB9106FB0C5E22FE3164EE20
2026-09-15T21:28:12.369198+08:00,2026-09-15T21:28:12.388257+08:00,1789478892369198000,1789478892388257000,19059.000,19.059000,/dev/cu.usbserial-1120,/dev/cu.usbserial-A50285BI,537,118DE85A7CEB823B1006A2E58E2B8872A4ED1B5AB72CB8458F53BDB1C158
